name,type,longitude,latitude,source_file,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_licence,location_lon,location_name,location_osm_id,location_osm_type,location_place_id,location_place_rank,location_type,address_ISO3166-2-lvl4,address_aeroway,address_amenity,address_city_district,address_country,address_country_code,address_county,address_emergency,address_hamlet,address_historic,address_isolated_dwelling,address_locality,address_municipality,address_neighbourhood,address_postcode,address_residential,address_road,address_state,address_tourism,address_town,address_village
"Feature-Barhabise to TshoRolpa (Line 6, Point 4)           ",MultiLineString,86.2798,27.8946,dataset/raw/Barhabise to TshoRolpa.json,isolated_dwelling,"['27.9009332', '27.9010332', '86.2751502', '86.2752502']",place,"Kyalche, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.10671666819256884,27.9009832,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2752002,Kyalche,5223183040,node,223783293,22,isolated_dwelling,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,Kyalche,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 5)           ",MultiLineString,86.2875,27.9056,dataset/raw/Barhabise to TshoRolpa.json,isolated_dwelling,"['27.9033758', '27.9034758', '86.2880530', '86.2881530']",place,"Dongang, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.10671666819256884,27.9034258,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.288103,Dongang,5222951778,node,223259019,22,isolated_dwelling,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,Dongang,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 6)           ",MultiLineString,86.307,27.9062,dataset/raw/Barhabise to TshoRolpa.json,isolated_dwelling,"['27.9033758', '27.9034758', '86.2880530', '86.2881530']",place,"Dongang, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.10671666819256884,27.9034258,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.288103,Dongang,5222951778,node,223259019,22,isolated_dwelling,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,Dongang,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 7)           ",MultiLineString,86.3289,27.9027,dataset/raw/Barhabise to TshoRolpa.json,amenity,"['27.9033879', '27.9034879', '86.3264757', '86.3265757']",amenity,"Lodge, Thangdinam, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.9034379,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.3265257,Lodge,11342720769,node,222877987,30,shelter,NP-P3,,Lodge,Gaurishankar-09,नेपाल,np,दोलखा,,,,Thangdinam,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 8)           ",MultiLineString,86.3384,27.9043,dataset/raw/Barhabise to TshoRolpa.json,amenity,"['27.9031044', '27.9032044', '86.3420365', '86.3421365']",amenity,"Sumda Mahades Hindu shrine, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.9031544,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.3420865,Sumda Mahades Hindu shrine,5223155349,node,224015883,30,place_of_worship,NP-P3,,Sumda Mahades Hindu shrine,Gaurishankar-09,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 9)           ",MultiLineString,86.357,27.9067,dataset/raw/Barhabise to TshoRolpa.json,hamlet,"['27.8870726', '27.9270726', '86.3434476', '86.3834476']",place,"Ramding, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.1333833348592355,27.9070726,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.3634476,Ramding,5223155117,node,223033154,20,hamlet,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,Ramding,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 10)          ",MultiLineString,86.3689,27.9051,dataset/raw/Barhabise to TshoRolpa.json,amenity,"['27.9049142', '27.9050142', '86.3681867', '86.3682867']",amenity,"रोल्वालिङ साङ्ग क्ष्योलिङ गुम्बा, Chhimu, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.9049642,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.3682367,रोल्वालिङ साङ्ग क्ष्योलिङ गुम्बा,5223155049,node,222525921,30,school,NP-P3,,रोल्वालिङ साङ्ग क्ष्योलिङ गुम्बा,Gaurishankar-09,नेपाल,np,दोलखा,,Chhimu,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 11)          ",MultiLineString,86.3769,27.9045,dataset/raw/Barhabise to TshoRolpa.json,historic,"['27.9049983', '27.9050983', '86.3758591', '86.3759591']",historic,"historic Beding Gompa, Guru Rinpche cave, Beding, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.9050483,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.3759091,"historic Beding Gompa, Guru Rinpche cave",5223229941,node,225785582,30,monastery,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,Beding,"historic Beding Gompa, Guru Rinpche cave",,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 12)          ",MultiLineString,86.3822,27.8951,dataset/raw/Barhabise to TshoRolpa.json,hamlet,"['27.8828109', '27.9228109', '86.3555363', '86.3955363']",place,"Beding, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.1333833348592355,27.9028109,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.3755363,Beding,3491013193,node,224299861,20,hamlet,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,Beding,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 13)          ",MultiLineString,86.393,27.8865,dataset/raw/Barhabise to TshoRolpa.json,city_district,"['27.8054351', '27.9673510', '86.2178718', '86.5547505']",boundary,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.886434899999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.39908923317614,Gaurishankar-09,6743843,relation,224048115,18,administrative,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 14)          ",MultiLineString,86.4044,27.8845,dataset/raw/Barhabise to TshoRolpa.json,city_district,"['27.8054351', '27.9673510', '86.2178718', '86.5547505']",boundary,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.886434899999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.39908923317614,Gaurishankar-09,6743843,relation,224048115,18,administrative,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 15)          ",MultiLineString,86.4244,27.8842,dataset/raw/Barhabise to TshoRolpa.json,tourism,"['27.8811952', '27.8812952', '86.4260022', '86.4261022']",tourism,"Josef Phurba Lodge, Na, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, 45500, नेपाल",5.000152590214416e-05,27.8812452,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.4260522,Josef Phurba Lodge,8015923985,node,224618610,30,alpine_hut,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,Na,,,,Gaurishankar,,45500,,,बागमती प्रदेश,Josef Phurba Lodge,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 16)          ",MultiLineString,86.4396,27.8742,dataset/raw/Barhabise to TshoRolpa.json,hamlet,"['27.8614863', '27.9014863', '86.4067800', '86.4467800']",place,"Na, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.1333833348592355,27.8814863,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.42678,Na,3491026788,node,224048190,20,hamlet,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,Na,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 17)          ",MultiLineString,86.4412,27.8746,dataset/raw/Barhabise to TshoRolpa.json,hamlet,"['27.8614863', '27.9014863', '86.4067800', '86.4467800']",place,"Na, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.1333833348592355,27.8814863,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.42678,Na,3491026788,node,224048190,20,hamlet,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,Na,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 18)          ",MultiLineString,86.4461,27.8758,dataset/raw/Barhabise to TshoRolpa.json,city_district,"['27.8054351', '27.9673510', '86.2178718', '86.5547505']",boundary,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.886434899999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.39908923317614,Gaurishankar-09,6743843,relation,224048115,18,administrative,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 19)          ",MultiLineString,86.4511,27.874,dataset/raw/Barhabise to TshoRolpa.json,city_district,"['27.8054351', '27.9673510', '86.2178718', '86.5547505']",boundary,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.886434899999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.39908923317614,Gaurishankar-09,6743843,relation,224048115,18,administrative,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 20)          ",MultiLineString,86.456,27.869,dataset/raw/Barhabise to TshoRolpa.json,isolated_dwelling,"['27.8589863', '27.8590863', '86.4724951', '86.4725951']",place,"Chukyima, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.10671666819256884,27.8590363,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.4725451,Chukyima,5223422672,node,226496543,22,isolated_dwelling,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,Chukyima,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 6, Point 21)          ",MultiLineString,86.4623,27.8714,dataset/raw/Barhabise to TshoRolpa.json,tourism,"['27.8704690', '27.8705690', '86.4626125', '86.4627125']",tourism,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.870519,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.4626625,,5223423729,node,223731899,30,viewpoint,NP-P3,,,Gaurishankar-09,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Barhabise to TshoRolpa (Line 7, Point 1)           ",MultiLineString,86.2304,27.8732,dataset/raw/Barhabise to TshoRolpa.json,amenity,"['27.8728990', '27.8729990', '86.2303356', '86.2304356']",amenity,"Simigaun Pra V, NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.872949,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2303856,Simigaun Pra V,5042259288,node,223259244,30,school,NP-P3,,Simigaun Pra V,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 7, Point 2)           ",MultiLineString,86.2355,27.8721,dataset/raw/Barhabise to TshoRolpa.json,amenity,"['27.8723352', '27.8723790', '86.2338728', '86.2339257']",amenity,"Guest House, NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",5.000152590214416e-05,27.872357100000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.23389925000001,Guest House,539811080,way,224537125,30,restaurant,NP-P3,,Guest House,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 8, Point 1)           ",MultiLineString,86.2195,27.8759,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.8742959,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2178474,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 8, Point 2)           ",MultiLineString,86.2195,27.8759,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.8742959,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2178474,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 9, Point 1)           ",MultiLineString,86.2195,27.8759,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.8742959,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2178474,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 9, Point 2)           ",MultiLineString,86.2179,27.8757,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.87430100614516,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.21778518358512,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 9, Point 3)           ",MultiLineString,86.2153,27.8755,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.8758518,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2160084,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 9, Point 4)           ",MultiLineString,86.2131,27.8749,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.8758518,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2160084,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 9, Point 5)           ",MultiLineString,86.2107,27.8743,dataset/raw/Barhabise to TshoRolpa.json,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.8758518,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2160084,NH28,202709300,way,224053333,26,secondary,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,NH28,बागमती प्रदेश,,,Lamabagar
"Feature-Barhabise to TshoRolpa (Line 9, Point 6)           ",MultiLineString,86.2063,27.8745,dataset/raw/Barhabise to TshoRolpa.json,hamlet,"['27.8512220', '27.8912220', '86.2010288', '86.2410288']",place,"Chetchet, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.1333833348592355,27.871222,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2210288,Chetchet,3459771650,node,224178226,20,hamlet,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,Chetchet,,,,Bigu,,,,,बागमती प्रदेश,,,
