latitude,longitude,location_name,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_lon,location_osm_id,location_place_id,location_place_rank,address_city_district,address_county,address_municipality,address_road,address_village,address_hamlet,altitude
27.8457,85.8518,,road,"['27.8332413', '27.8500784', '85.8333004', '85.8549686'] ",highway,"Barhabise-07, Thagam, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.8453391318912,85.8528507334988,340537859,222529480,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,,Thagam,,2121
27.8393,85.8483,,road,"['27.8332413', '27.8500784', '85.8333004', '85.8549686'] ",highway,"Barhabise-07, Thagam, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.8396708729351,85.8482401615016,340537859,222529480,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,,Thagam,,1992
27.8389,85.8427,,road,"['27.8332413', '27.8500784', '85.8333004', '85.8549686'] ",highway,"Barhabise-07, Thagam, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.8394529324811,85.8426280631033,340537859,222529480,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,,Thagam,,2257
27.8363,85.8375,,road,"['27.8332413', '27.8500784', '85.8333004', '85.8549686'] ",highway,"Barhabise-07, Thagam, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.8365611019801,85.8374818415441,340537859,222529480,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,,Thagam,,2276
27.8314,85.8318,Shree Kirateshwor Primary School,amenity,"['27.8292235', '27.8296592', '85.8309839', '85.8314451'] ",amenity,"Shree Kirateshwor Primary School, Gumtang-Bhairabkunda Road, Deurali, Barhabise-07, Ghipche, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल       ",5.00015259021442E-05,27.82944135,85.8312145,340607265,223787048,30,Barhabise-07,सिन्धुपाल्चोक,Barhabise,Gumtang-Bhairabkunda Road,Ghipche,Deurali,2379
27.8364,85.8302,,road,"['27.8332413', '27.8500784', '85.8333004', '85.8549686'] ",highway,"Jugal-06, Thagam, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.0533833348592354,27.8332436,85.8333004,340537859,222529480,26,Jugal-06,सिन्धुपाल्चोक,Jugal,,Thagam,,2256
27.83365,85.82475,Shree Kirateshwor Primary School,amenity,"['27.8292235', '27.8296592', '85.8309839', '85.8314451'] ",amenity,"Shree Kirateshwor Primary School, Gumtang-Bhairabkunda Road, Deurali, Barhabise-07, Ghipche, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल       ",5.00015259021442E-05,27.82944135,85.8312145,340607265,223787048,30,Barhabise-07,सिन्धुपाल्चोक,Barhabise,Gumtang-Bhairabkunda Road,Ghipche,Deurali,2260
27.8316,85.8176,Patichaur,hamlet,"['27.8119514', '27.8519514', '85.7925501', '85.8325501'] ",place,"Patichaur, Jugal-06, Bisinkhar, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                        ",0.133383334859236,27.8319514,85.8125501,8699093055,224498962,20,Jugal-06,सिन्धुपाल्चोक,Jugal,,Bisinkhar,Patichaur,2015
27.8309,85.8111,Shree Jugal Lower Secondary School,amenity,"['27.8337581', '27.8345563', '85.8085366', '85.8091368'] ",amenity,"Shree Jugal Lower Secondary School, 23DR019, Patichaur, Jugal-06, Yanlakot, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                            ",5.00015259021442E-05,27.8341554,85.8086500426718,509534675,225404548,30,Jugal-06,सिन्धुपाल्चोक,Jugal,23DR019,Yanlakot,Patichaur,1924
27.8299,85.8055,23DR019,road,"['27.8198203', '27.8405037', '85.7802066', '85.8104087'] ",highway,"23DR019, Patichaur, Jugal-06, Yanlakot, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                ",0.0533833348592354,27.8311542,85.8028713,340522170,225210185,26,Jugal-06,सिन्धुपाल्चोक,Jugal,23DR019,Yanlakot,Patichaur,1887
27.8299,85.7999,23DR019,road,"['27.8198203', '27.8405037', '85.7802066', '85.8104087'] ",highway,"23DR019, Patichaur, Jugal-06, Yanlakot, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                ",0.0533833348592354,27.8293634,85.8003983,340522170,225210185,26,Jugal-06,सिन्धुपाल्चोक,Jugal,23DR019,Yanlakot,Patichaur,1701
27.8258,85.7951,23DR019,road,"['27.8198203', '27.8405037', '85.7802066', '85.8104087'] ",highway,"23DR019, Patichaur, Jugal-06, Yanlakot, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                ",0.0533833348592354,27.8254736866667,85.7955639886558,340522170,225210185,26,Jugal-06,सिन्धुपाल्चोक,Jugal,23DR019,Yanlakot,Patichaur,1755
27.81895,85.79135,23DR019,road,"['27.8198203', '27.8405037', '85.7802066', '85.8104087'] ",highway,"23DR019, Patichaur, Balefi-01, Yanlakot, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                              ",0.0533833348592354,27.8198589,85.7918563,340522170,225210185,26,Balefi-01,सिन्धुपाल्चोक,Balefi,23DR019,Yanlakot,Patichaur,1682
27.816,85.7816,,road,"['27.8155022', '27.8216621', '85.7771428', '85.7829258'] ",highway,"Kattike, Balefi-01, Simle, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.8166373,85.7816888,341583330,223864312,26,Balefi-01,सिन्धुपाल्चोक,Balefi,,Simle,Kattike,1231
27.8134,85.7773,,road,"['27.8125232', '27.8159587', '85.7736094', '85.7782589'] ",highway,"Kattike, Balefi-01, Bokse, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.8133677,85.7757756,871887606,224811272,26,Balefi-01,सिन्धुपाल्चोक,Balefi,,Bokse,Kattike,1149
27.95715,85.8600625,Bhairabkunda Road,road,"['27.9184382', '27.9690569', '85.8639901', '85.8835772'] ",highway,"Bhairabkunda Road, बगाम ( Bagam ), Jugal-03, Bagaam, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                   ",0.0533833348592354,27.9588317248652,85.8643958528051,342411769,223733008,26,Jugal-03,सिन्धुपाल्चोक,Jugal,Bhairabkunda Road,बगाम ( Bagam ),,3575
27.9553,85.84315,Kyansing,village,"['27.9513264', '27.9913264', '85.8021074', '85.8421074'] ",place,"Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                              ",0.146716668192569,27.9713264,85.8221074,3407187345,225402654,19,,सिन्धुपाल्चोक,Jugal,,Kyansing,,3134
27.9542,85.8356,Kyansing,village,"['27.9513264', '27.9913264', '85.8021074', '85.8421074'] ",place,"Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                              ",0.146716668192569,27.9713264,85.8221074,3407187345,225402654,19,,सिन्धुपाल्चोक,Jugal,,Kyansing,,2752
27.979175,85.8165,Jugal Himal Trek Route,isolated_dwelling,"['27.9779334', '27.9780334', '85.8295796', '85.8296796'] ",place,"Phakchue kharka, Jugal-03, Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                   ",0.106716668192569,27.9779834,85.8296296,8097788311,223193308,22,Jugal-03,सिन्धुपाल्चोक,Jugal,Jugal Himal Trek Route,Kyansing,,2340
27.9861333333333,85.8086,Phakchue kharka,village,"['27.9779334', '27.9780334', '85.8295796', '85.8296796'] ",place,"Phakchue kharka, Jugal-03, Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                   ",0.146716668192569,27.9779834,85.8296296,8097788311,223193308,19,Jugal-03,सिन्धुपाल्चोक,Jugal,,Kyansing,,1843
27.99,85.8005,Gamphāthāng,village,"['27.9441043', '27.9841043', '85.7845692', '85.8245692'] ",place,"Gamphāthāng, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                           ",0.146716668192569,27.9641043,85.8045692,3407187344,224391151,19,,सिन्धुपाल्चोक,Jugal,,Gamphāthāng,,2217
27.9939,85.7977,Tempathang,village,"['27.9997239', '28.0397239', '85.7643038', '85.8043038'] ",place,"Tempathang, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                            ",0.146716668192569,28.0197239,85.7843038,3407187356,224558255,19,,सिन्धुपाल्चोक,Jugal,,Tempathang,,2313
27.99945,85.79845,Tempathang,village,"['27.9997239', '28.0397239', '85.7643038', '85.8043038'] ",place,"Tempathang, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                            ",0.146716668192569,28.0197239,85.7843038,3407187356,224558255,19,,सिन्धुपाल्चोक,Jugal,,Tempathang,,2584
28.0043,85.7938,Tempathang,village,"['27.9997239', '28.0397239', '85.7643038', '85.8043038'] ",place,"Tempathang, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                            ",0.146716668192569,28.0197239,85.7843038,3407187356,224558255,19,,सिन्धुपाल्चोक,Jugal,,Tempathang,,2507
28.0082,85.7907,Tempathang,village,"['27.9997239', '28.0397239', '85.7643038', '85.8043038'] ",place,"Tempathang, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                            ",0.146716668192569,28.0197239,85.7843038,3407187356,224558255,19,,सिन्धुपाल्चोक,Jugal,,Tempathang,,2175
28.0152,85.7877,Jugal Hima Trek Route,road,"['28.0173071', '28.0436087', '85.7734853', '85.7852528'] ",highway,"Jugal Hima Trek Route, दीप गाउँ, Jugal-03, Tempathang, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                  ",0.0400500015259021,28.0173071,85.7852156,342620158,224003601,27,Jugal-03,सिन्धुपाल्चोक,Jugal,Jugal Hima Trek Route,Tempathang,दीप गाउँ,2305
28.0208,85.7837,Jugal Hima Trek Route,road,"['28.0173071', '28.0436087', '85.7734853', '85.7852528'] ",highway,"Jugal Hima Trek Route, दीप गाउँ, Jugal-03, Tempathang, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                  ",0.0400500015259021,28.0202151943382,85.7828763954676,342620158,224003601,27,Jugal-03,सिन्धुपाल्चोक,Jugal,Jugal Hima Trek Route,Tempathang,दीप गाउँ,2237
27.735,85.785,NH34,road,"['27.7332891', '27.7490027', '85.7805571', '85.8119457'] ",highway,"NH34, Balefi-05, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                               ",0.0533833348592354,27.7347445849781,85.7849334290634,517921412,224011435,26,Balefi-05,सिन्धुपाल्चोक,Balefi,NH34,Kothe,,684
27.7349,85.791,NH34,road,"['27.7332891', '27.7490027', '85.7805571', '85.8119457'] ",highway,"NH34, Balefi-05, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                               ",0.0533833348592354,27.7347921547401,85.7910743750281,517921412,224011435,26,Balefi-05,सिन्धुपाल्चोक,Balefi,NH34,Kothe,,702
27.7396,85.797,NH34,road,"['27.7332891', '27.7490027', '85.7805571', '85.8119457'] ",highway,"NH34, Balefi-05, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                               ",0.0533833348592354,27.7386705921061,85.7977720552387,517921412,224011435,26,Balefi-05,सिन्धुपाल्चोक,Balefi,NH34,Kothe,,861
27.752,85.8213,,road,"['27.7511970', '27.7518991', '85.8213904', '85.8217439'] ",highway,"Balefi-06, खादि चौर, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                  ",0.0533833348592354,27.7518991,85.8213904,206891812,226499331,26,Balefi-06,सिन्धुपाल्चोक,Balefi,,खादि चौर,,740
27.7533,85.8269,NH34,road,"['27.7511970', '27.7541124', '85.8217439', '85.8272238'] ",highway,"NH34, Balefi-06, खादि चौर, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.7534956022226,85.8267014875297,341164072,224302824,26,Balefi-06,सिन्धुपाल्चोक,Balefi,NH34,खादि चौर,,744
27.7552,85.8326,NH34,road,"['27.7541124', '27.7568933', '85.8272238', '85.8507793'] ",highway,"NH34, Chimlinbesi, Balefi-07, खादि चौर, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.7558861929643,85.832758095657,341186710,225364829,26,Balefi-07,सिन्धुपाल्चोक,Balefi,NH34,खादि चौर,Chimlinbesi,739
27.7551,85.842,NH34,road,"['27.7541124', '27.7568933', '85.8272238', '85.8507793'] ",highway,"NH34, Chimlinbesi, Balefi-08, खादि चौर, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.7563267922022,85.8420699146067,341186710,225364829,26,Balefi-08,सिन्धुपाल्चोक,Balefi,NH34,खादि चौर,Chimlinbesi,743
27.7572,85.8489,NH34,road,"['27.7541124', '27.7568933', '85.8272238', '85.8507793'] ",highway,"NH34, Chimlinbesi, Balefi-08, खादि चौर, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.7566334677868,85.8490217441565,341186710,225364829,26,Balefi-08,सिन्धुपाल्चोक,Balefi,NH34,खादि चौर,Chimlinbesi,777
27.7571,85.8561,,road,"['27.7558664', '27.7615637', '85.8555787', '85.8623613'] ",highway,"Balefi-08, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                            ",0.0533833348592354,27.7571281651566,85.8561089221273,298496888,224302393,26,Balefi-08,सिन्धुपाल्चोक,Balefi,,,,801
27.7578,85.8642,Araniko Rajmarg,road,"['27.7556801', '27.7867651', '85.8509190', '85.8990093'] ",highway,"Araniko Rajmarg, Titekhani, Balefi-08, Bansangu, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                      ",0.0533833348592354,27.7571571531961,85.8645116383722,341180486,223716937,26,Balefi-08,सिन्धुपाल्चोक,Balefi,Araniko Rajmarg,Bansangu,Titekhani,798
27.7636,85.87365,Araniko Rajmarg,road,"['27.7556801', '27.7867651', '85.8509190', '85.8990093'] ",highway,"Araniko Rajmarg, Titekhani, Balefi-08, Bansangu, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                      ",0.0533833348592354,27.7589617,85.8690903,341180486,223716937,26,Balefi-08,सिन्धुपाल्चोक,Balefi,Araniko Rajmarg,Bansangu,Titekhani,786
27.7698,85.8841,Araniko Rajmarg,road,"['27.7556801', '27.7867651', '85.8509190', '85.8990093'] ",highway,"Araniko Rajmarg, Titekhani, Barhabise-09, Bansangu, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                ",0.0533833348592354,27.7707035,85.8836051,341180486,223716937,26,Barhabise-09,सिन्धुपाल्चोक,Barhabise,Araniko Rajmarg,Bansangu,Titekhani,816
27.775,85.888,Araniko Rajmarg,road,"['27.7556801', '27.7867651', '85.8509190', '85.8990093'] ",highway,"Araniko Rajmarg, Titekhani, Barhabise-09, Bansangu, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                ",0.0533833348592354,27.7750574014234,85.8878621454704,341180486,223716937,26,Barhabise-09,सिन्धुपाल्चोक,Barhabise,Araniko Rajmarg,Bansangu,Titekhani,868
27.78155,85.895125,Araniko Rajmarg,road,"['27.7556801', '27.7867651', '85.8509190', '85.8990093'] ",highway,"Araniko Rajmarg, Titekhani, Barhabise-09, Bansangu, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                ",0.0533833348592354,27.7801458,85.8922613,341180486,223716937,26,Barhabise-09,सिन्धुपाल्चोक,Barhabise,Araniko Rajmarg,Bansangu,Titekhani,884
27.7972,85.8971,Arniko Highway,road,"['27.7919349', '27.8016421', '85.8928615', '85.8978667'] ",highway,"Arniko Highway, Barhabise-03, Bāhrabīse, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                           ",0.0533833348592354,27.7973506015514,85.8960040971853,334578673,223261547,26,Barhabise-03,सिन्धुपाल्चोक,Barhabise,Arniko Highway,Bāhrabīse,,942
27.8039,85.8926,NH34,road,"['27.8020639', '27.8182090', '85.8807988', '85.8931951'] ",highway,"NH34, Kabre, Barhabise-05, Thulo Palati, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                           ",0.0533833348592354,27.8040382163638,85.8927639580717,911731045,224181730,26,Barhabise-05,सिन्धुपाल्चोक,Barhabise,NH34,Thulo Palati,Kabre,886
27.8081,85.8892,NH34,road,"['27.8020639', '27.8182090', '85.8807988', '85.8931951'] ",highway,"NH34, Kabre, Barhabise-05, Thulo Palati, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                           ",0.0533833348592354,27.8080795495716,85.8891768160985,911731045,224181730,26,Barhabise-05,सिन्धुपाल्चोक,Barhabise,NH34,Thulo Palati,Kabre,902
27.8135,85.8858,NH34,road,"['27.8020639', '27.8182090', '85.8807988', '85.8931951'] ",highway,"NH34, Kabre, Barhabise-05, Thulo Palati, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                           ",0.0533833348592354,27.813424,85.8852754,911731045,224181730,26,Barhabise-05,सिन्धुपाल्चोक,Barhabise,NH34,Thulo Palati,Kabre,1071
27.8197,85.8816,,road,"['27.8192138', '27.8238926', '85.8780573', '85.8850459'] ",highway,"Barhabise-05, Maneswar, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.819776595778,85.8816652469125,344584192,224303264,26,Barhabise-05,सिन्धुपाल्चोक,Barhabise,,Maneswar,,1053
27.8231,85.8766,NH34,road,"['27.8206965', '27.8421091', '85.8690292', '85.8802724'] ",highway,"NH34, Dandakateri, Barhabise-06, Shyamsathu, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                       ",0.0533833348592354,27.8231035739654,85.8766052592024,61113411,224811440,26,Barhabise-06,सिन्धुपाल्चोक,Barhabise,NH34,Shyamsathu,Dandakateri,939
27.8287,85.8706,NH34,road,"['27.8206965', '27.8421091', '85.8690292', '85.8802724'] ",highway,"NH34, Dandakateri, Barhabise-06, Shyamsathu, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                       ",0.0533833348592354,27.8275688,85.8718778,61113411,224811440,26,Barhabise-06,सिन्धुपाल्चोक,Barhabise,NH34,Shyamsathu,Dandakateri,952
27.8351,85.87445,NH34,road,"['27.8206965', '27.8421091', '85.8690292', '85.8802724'] ",highway,"NH34, Dandakateri, Barhabise-06, Shyamsathu, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                       ",0.0533833348592354,27.8343395987223,85.8722151154077,61113411,224811440,26,Barhabise-06,सिन्धुपाल्चोक,Barhabise,NH34,Shyamsathu,Dandakateri,1118
27.8456333333333,85.8806666666667,NH34,road,"['27.8421091', '27.8753071', '85.8779995', '85.8924396'] ",highway,"NH34, Barhabise-06, Ghumthang, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                     ",0.0533833348592354,27.8413828059024,85.8800403270182,341660113,223428468,26,Barhabise-06,सिन्धुपाल्चोक,Barhabise,NH34,Ghumthang,Dandakateri,1014
27.8581,85.8794,NH34,road,"['27.8530965', '27.8557422', '85.8779995', '85.8804131'] ",highway,"Barhabise-06, Gati, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                ",0.0533833348592354,27.8549064,85.8792224,939077784,223735553,26,Barhabise-06,सिन्धुपाल्चोक,Barhabise,NH34,Gati,,1226
27.877625,85.89085,NH34,road,"['27.8752056', '27.8762481', '85.8924396', '85.8973592'] ",highway,"NH34, Bhotekoshi-05, Chaku, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                       ",0.0533833348592354,27.8754588708408,85.8936725565559,1266787267,223826215,26,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,NH34,Chaku,Baldun,1299
27.8848,85.9004,23DR027,road,"['27.8844648', '27.8888565', '85.8770518', '85.8972683'] ",highway,"23DR027, Baldun, Bhotekoshi-01, Chaku, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                            ",0.0533833348592354,27.884523,85.8972566,341507289,222526466,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,23DR027,Chaku,Baldun,1604
27.8871666666667,85.8841666666667,23DR027,road,"['27.8844648', '27.8888565', '85.8770518', '85.8972683'] ",highway,"23DR027, Baldun, Bhotekoshi-01, Chaku, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                            ",0.0533833348592354,27.8852534922498,85.8858031242742,341507289,222526466,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,23DR027,Chaku,Baldun,1994
27.8969,85.8772333333333,23DR027,road,"['27.8939459', '27.9054442', '85.8718204', '85.8934714'] ",highway,"Paku, Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.8917883,85.8771539,340447392,223889238,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,23DR027,,Paku,2131
27.90914,85.88364,,road,"['27.8939459', '27.9054442', '85.8718204', '85.8934714'] ",highway,"Paku, Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.9054417179666,85.8817064875185,340447392,223889238,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,,,Paku,2746
27.9500857142857,85.8932285714286,Bagaam,village,"['27.8990300', '27.9390300', '85.8505767', '85.8905767'] ",place,"Bagaam, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                           ",0.146716668192569,27.91903,85.8705767,9691453501,224142271,19,Bhotekoshi-03,सिन्धुपाल्चोक,Bhotekoshi,,Bagaam,,3124
27.9455,85.8984,Tasithan,hamlet,"['27.9083466', '27.9483466', '85.8792694', '85.9192694'] ",place,"Tasithan, Bhotekoshi-03, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                          ",0.133383334859236,27.9283466,85.8992694,8702386483,225805241,20,Bhotekoshi-03,सिन्धुपाल्चोक,Bhotekoshi,,,Tasithan,3070
27.94315,85.905875,Bagaam,hamlet,"['27.9083466', '27.9483466', '85.8792694', '85.9192694'] ",place,"Tasithan, Bhotekoshi-03, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                          ",0.133383334859236,27.9283466,85.8992694,8702386483,225805241,20,Bhotekoshi-03,सिन्धुपाल्चोक,Bhotekoshi,,Bagaam,Tasithan,2919
27.9474666666667,85.9273333333333,Bhotekoshi-03,village,"['27.9248408', '27.9648408', '85.9290115', '85.9690115'] ",place,"तातोपानी, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                         ",0.146716668192569,27.9448408,85.9490115,296349536,224866672,19,Bhotekoshi-03,सिन्धुपाल्चोक,Bhotekoshi,NH34,तातोपानी,,2108
27.940125,85.9453,NH34,road,"['27.9350367', '27.9381481', '85.9395808', '85.9436365'] ",highway,"NH34, Bhotekoshi-02, तातोपानी, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                    ",0.0533833348592354,27.9372022455388,85.9420087808661,922814826,224866828,26,Bhotekoshi-02,सिन्धुपाल्चोक,Bhotekoshi,NH34,तातोपानी,,1466
27.9536,85.8658,Bhairabkunda Road,road,"['27.9184382', '27.9690569', '85.8639901', '85.8835772'] ",highway,"Bhairabkunda Road, बगाम ( Bagam ), Bhotekoshi-01, Bagaam, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                         ",0.0533833348592354,27.9535930930845,85.8656779180253,342411769,223733008,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,Bhairabkunda Road,बगाम ( Bagam ),,3695
27.9419714285714,85.8686714285715,Bhairabkunda Road,road,"['27.9184382', '27.9690569', '85.8639901', '85.8835772'] ",highway,"Bhairabkunda Road, बगाम ( Bagam ), Bhotekoshi-01, Bagaam, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                         ",0.0533833348592354,27.948181720201,85.8652593108324,342411769,223733008,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,Bhairabkunda Road,बगाम ( Bagam ),,3374
27.9309,85.8718,Bhairabkunda Road,road,"['27.9184382', '27.9690569', '85.8639901', '85.8835772'] ",highway,"Bhairabkunda Road, बगाम ( Bagam ), Bhotekoshi-01, Bagaam, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                         ",0.0533833348592354,27.9298469,85.874532,342411769,223733008,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,Bhairabkunda Road,बगाम ( Bagam ),,2898
27.92105,85.870425,Bhairabkunda Road,road,"['27.9184382', '27.9690569', '85.8639901', '85.8835772'] ",highway,"Bhairabkunda Road, बगाम ( Bagam ), Bhotekoshi-01, Bagaam, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                         ",0.0533833348592354,27.9246341,85.8710707,342411769,223733008,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,Bhairabkunda Road,बगाम ( Bagam ),,2821
27.9123,85.8731,,road,"['27.9077441', '27.9182934', '85.8637038', '85.8695673'] ",highway,"Tartun, Bhotekoshi-01, Bagaam, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                    ",0.0533833348592354,27.9128694,85.8695673,340469387,225793558,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,,Bagaam,Tartun,2738
27.9672,85.8657,Bhairabkunda Road,road,"['27.9184382', '27.9690569', '85.8639901', '85.8835772'] ",highway,"Bhairabkunda Road, बगाम ( Bagam ), Jugal-03, Bagaam, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                   ",0.0533833348592354,27.9671956,85.8653319,342411769,223733008,26,Jugal-03,सिन्धुपाल्चोक,Jugal,Bhairabkunda Road,बगाम ( Bagam ),,3892
27.9765875,85.872475,Bhairabkunda Road,city_district,"['27.8729682', '27.9869326', '85.8297864', '85.9187270'] ",boundary,"Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.160050001525902,27.92936165,85.8697019836549,16115900,223784390,18,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,Bhairabkunda Road,बगाम ( Bagam ),,3994
27.9741,85.8847,Bhotekoshi-01,city_district,"['27.8729682', '27.9869326', '85.8297864', '85.9187270'] ",boundary,"Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.160050001525902,27.92936165,85.8697019836549,16115900,223784390,18,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,,,,3859
27.96214,85.88782,Bhotekoshi-03,city_district,"['27.8729682', '27.9869326', '85.8297864', '85.9187270'] ",boundary,"Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.160050001525902,27.92936165,85.8697019836549,16115900,223784390,18,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,,,,3560
